日期,小时,监测站,CO,FSP,NO2,NOX,O3,RSP,SO2
10/2/2018,5,中西区,N.A.,30,35,37,50,44,10
10/2/2018,6,中西区,N.A.,36,47,49,38,49,9
10/2/2018,7,中西区,N.A.,34,74,95,10,47,10
10/2/2018,8,中西区,N.A.,36,67,88,21,47,10
10/2/2018,9,中西区,N.A.,33,72,120,17,43,11
10/2/2018,10,中西区,N.A.,43,94,249,3,61,21
10/2/2018,11,中西区,N.A.,56,100,251,6,78,19
10/2/2018,12,中西区,N.A.,57,108,248,8,78,18
10/2/2018,13,中西区,N.A.,62,117,326,7,86,37
10/2/2018,14,中西区,N.A.,63,114,213,16,84,20
10/2/2018,15,中西区,N.A.,54,109,185,18,73,22
10/2/2018,16,中西区,N.A.,54,108,153,26,72,26
10/2/2018,17,中西区,N.A.,59,108,129,39,78,27
10/2/2018,18,中西区,N.A.,68,107,118,59,89,25
10/2/2018,19,中西区,N.A.,73,161,282,7,96,26
10/2/2018,20,中西区,N.A.,72,152,246,8,99,32
10/2/2018,21,中西区,N.A.,78,119,152,28,100,20
10/2/2018,22,中西区,N.A.,67,136,233,11,85,17
10/2/2018,23,中西区,N.A.,69,91,124,34,91,14
10/2/2018,24,中西区,N.A.,52,44,45,62,64,10
11/2/2018,1,中西区,N.A.,39,34,36,60,48,10
11/2/2018,2,中西区,N.A.,40,34,35,56,50,9
11/2/2018,3,中西区,N.A.,50,30,31,63,67,8
11/2/2018,4,中西区,N.A.,49,25,26,70,68,9
11/2/2018,5,中西区,N.A.,49,23,24,75,68,10
11/2/2018,6,中西区,N.A.,50,22,23,72,67,10
11/2/2018,7,中西区,N.A.,54,28,29,62,70,11
11/2/2018,8,中西区,N.A.,53,48,52,39,68,11
11/2/2018,9,中西区,N.A.,58,48,56,39,75,11
11/2/2018,10,中西区,N.A.,59,48,61,41,75,11
11/2/2018,11,中西区,N.A.,59,52,69,44,75,11
11/2/2018,12,中西区,N.A.,60,62,88,40,77,16
11/2/2018,13,中西区,N.A.,59,57,74,53,75,16
11/2/2018,14,中西区,N.A.,60,63,78,59,76,12
11/2/2018,15,中西区,N.A.,64,70,86,60,82,20
11/2/2018,16,中西区,N.A.,61,73,82,67,78,17
11/2/2018,17,中西区,N.A.,66,64,69,80,82,15
11/2/2018,18,中西区,N.A.,63,54,56,89,78,16
11/2/2018,19,中西区,N.A.,62,68,70,73,77,22
11/2/2018,20,中西区,N.A.,65,90,92,48,81,23
11/2/2018,21,中西区,N.A.,69,77,85,64,85,15
11/2/2018,22,中西区,N.A.,61,46,47,77,74,9
11/2/2018,23,中西区,N.A.,53,40,41,77,67,8
11/2/2018,24,中西区,N.A.,48,27,28,88,62,7
12/2/2018,1,中西区,N.A.,46,24,25,86,61,7
12/2/2018,2,中西区,N.A.,46,20,21,84,61,8
12/2/2018,3,中西区,N.A.,49,26,27,70,62,7
12/2/2018,4,中西区,N.A.,49,26,27,68,58,7
12/2/2018,5,中西区,N.A.,43,16,17,81,50,6
12/2/2018,6,中西区,N.A.,44,20,21,70,52,6
12/2/2018,7,中西区,N.A.,46,35,37,55,54,6
12/2/2018,8,中西区,N.A.,49,68,82,25,57,7
12/2/2018,9,中西区,N.A.,47,66,87,28,58,6
12/2/2018,10,中西区,N.A.,41,55,73,38,53,6
12/2/2018,11,中西区,N.A.,41,46,60,50,52,4
12/2/2018,12,中西区,N.A.,38,45,59,55,48,6
12/2/2018,13,中西区,N.A.,36,39,50,69,45,5
12/2/2018,14,中西区,N.A.,29,43,53,75,38,5
12/2/2018,15,中西区,N.A.,28,71,95,50,40,12
12/2/2018,16,中西区,N.A.,38,54,64,72,55,11
12/2/2018,17,中西区,N.A.,36,54,61,72,48,12
12/2/2018,18,中西区,N.A.,37,61,65,71,52,12
12/2/2018,19,中西区,N.A.,38,70,72,61,55,12
12/2/2018,20,中西区,N.A.,36,96,103,35,54,13
12/2/2018,21,中西区,N.A.,39,121,138,11,57,16
12/2/2018,22,中西区,N.A.,42,134,223,2,59,26
12/2/2018,23,中西区,N.A.,45,132,253,2,63,25
12/2/2018,24,中西区,N.A.,43,120,245,6,69,24
13/2/2018,1,中西区,N.A.,36,76,78,38,58,15
13/2/2018,2,中西区,N.A.,34,46,47,62,52,10
13/2/2018,3,中西区,N.A.,32,33,37,71,50,8
13/2/2018,4,中西区,N.A.,34,16,16,95,56,7
13/2/2018,5,中西区,N.A.,35,17,18,96,69,7
13/2/2018,6,中西区,N.A.,37,16,17,97,76,7
13/2/2018,7,中西区,N.A.,38,22,23,90,79,7
13/2/2018,8,中西区,N.A.,36,35,38,75,82,8
13/2/2018,9,中西区,N.A.,38,47,54,63,83,8
13/2/2018,10,中西区,N.A.,40,63,79,52,82,8
13/2/2018,11,中西区,N.A.,40,48,57,68,81,7
13/2/2018,12,中西区,N.A.,35,39,46,82,71,7
13/2/2018,13,中西区,N.A.,33,35,41,93,68,7
13/2/2018,14,中西区,N.A.,36,37,43,98,70,7
13/2/2018,15,中西区,N.A.,37,40,47,97,74,7
13/2/2018,16,中西区,N.A.,33,44,51,95,71,7
13/2/2018,17,中西区,N.A.,29,47,52,89,68,7
13/2/2018,18,中西区,N.A.,26,59,63,71,64,6
13/2/2018,19,中西区,N.A.,25,75,79,55,59,6
13/2/2018,20,中西区,N.A.,29,63,65,71,62,6
13/2/2018,21,中西区,N.A.,34,62,65,70,69,6
13/2/2018,22,中西区,N.A.,32,39,41,85,65,6
13/2/2018,23,中西区,N.A.,25,57,59,61,58,6
13/2/2018,24,中西区,N.A.,22,48,50,65,56,7
14/2/2018,1,中西区,N.A.,22,40,42,74,56,7
14/2/2018,2,中西区,N.A.,21,25,26,88,56,7
14/2/2018,3,中西区,N.A.,23,17,18,97,56,6
14/2/2018,4,中西区,N.A.,21,13,14,99,54,6
14/2/2018,5,中西区,N.A.,24,12,13,98,51,6
14/2/2018,6,中西区,N.A.,18,12,13,95,40,5
14/2/2018,7,中西区,N.A.,19,30,32,78,40,6
14/2/2018,8,中西区,N.A.,18,57,64,53,40,6
14/2/2018,9,中西区,N.A.,20,65,76,49,45,7
14/2/2018,10,中西区,N.A.,23,67,82,50,53,7
14/2/2018,11,中西区,N.A.,25,58,70,63,58,6
14/2/2018,12,中西区,N.A.,26,57,66,61,59,5
14/2/2018,13,中西区,N.A.,28,55,66,58,62,4
14/2/2018,14,中西区,N.A.,28,53,64,70,61,5
14/2/2018,15,中西区,N.A.,28,58,68,68,63,4
14/2/2018,16,中西区,N.A.,26,76,85,55,61,5
14/2/2018,17,中西区,N.A.,26,70,75,66,62,5
14/2/2018,18,中西区,N.A.,23,68,73,63,57,5
14/2/2018,19,中西区,N.A.,23,79,85,48,53,4
14/2/2018,20,中西区,N.A.,24,87,93,42,51,4
14/2/2018,21,中西区,N.A.,25,84,90,43,51,5
14/2/2018,22,中西区,N.A.,27,91,99,34,53,6
14/2/2018,23,中西区,N.A.,26,80,85,43,52,6
14/2/2018,24,中西区,N.A.,24,94,99,25,50,6
15/2/2018,1,中西区,N.A.,24,68,71,49,51,6
15/2/2018,2,中西区,N.A.,26,58,59,53,52,7
15/2/2018,3,中西区,N.A.,22,56,58,55,48,7
15/2/2018,4,中西区,N.A.,22,46,47,59,47,8
15/2/2018,5,中西区,N.A.,22,42,43,62,47,8
15/2/2018,6,中西区,N.A.,23,41,43,58,47,8
15/2/2018,7,中西区,N.A.,25,50,52,50,51,8
15/2/2018,8,中西区,N.A.,23,59,65,43,52,8
15/2/2018,9,中西区,N.A.,21,101,307,18,54,12
15/2/2018,10,中西区,N.A.,35,134,407,1,82,17
15/2/2018,11,中西区,N.A.,36,118,240,10,77,13
15/2/2018,12,中西区,N.A.,34,97,169,26,76,12
15/2/2018,13,中西区,N.A.,30,86,146,27,70,11
15/2/2018,14,中西区,N.A.,25,44,58,54,56,9
15/2/2018,15,中西区,N.A.,20,39,54,55,40,10
15/2/2018,16,中西区,N.A.,21,48,61,55,41,13
15/2/2018,17,中西区,N.A.,22,66,80,43,46,12
15/2/2018,18,中西区,N.A.,28,115,268,12,64,17
15/2/2018,19,中西区,N.A.,36,122,223,1,87,23
15/2/2018,20,中西区,N.A.,31,112,225,1,63,N.A.
15/2/2018,21,中西区,N.A.,37,128,481,0,69,N.A.
15/2/2018,22,中西区,N.A.,47,115,284,0,81,24
15/2/2018,23,中西区,N.A.,39,104,242,1,65,24
15/2/2018,24,中西区,N.A.,31,95,154,4,53,18
16/2/2018,1,中西区,N.A.,26,71,141,15,45,15
16/2/2018,2,中西区,N.A.,32,99,455,4,49,21
16/2/2018,3,中西区,N.A.,47,112,502,0,71,35
16/2/2018,4,中西区,N.A.,41,94,380,0,62,28
16/2/2018,5,中西区,N.A.,37,87,293,0,57,34
16/2/2018,6,中西区,N.A.,34,81,241,0,50,26
16/2/2018,7,中西区,N.A.,29,63,116,2,44,19
16/2/2018,8,中西区,N.A.,24,68,227,1,39,19
16/2/2018,9,中西区,N.A.,36,95,455,0,50,29
16/2/2018,10,中西区,N.A.,54,105,421,1,70,41
16/2/2018,11,中西区,N.A.,58,74,176,18,76,34
16/2/2018,12,中西区,N.A.,38,49,74,38,57,26
16/2/2018,13,中西区,N.A.,36,48,66,50,56,20
16/2/2018,14,中西区,N.A.,32,39,48,75,51,16
16/2/2018,15,中西区,N.A.,33,40,47,90,52,14
16/2/2018,16,中西区,N.A.,33,41,47,87,50,13
16/2/2018,17,中西区,N.A.,31,52,58,74,47,13
16/2/2018,18,中西区,N.A.,32,40,42,103,48,16
16/2/2018,19,中西区,N.A.,40,44,45,100,58,16
16/2/2018,20,中西区,N.A.,42,32,33,108,59,14
16/2/2018,21,中西区,N.A.,51,54,57,82,68,12
16/2/2018,22,中西区,N.A.,62,128,251,7,82,13
16/2/2018,23,中西区,N.A.,67,145,543,2,89,19
16/2/2018,24,中西区,N.A.,65,125,355,7,89,16
17/2/2018,1,中西区,N.A.,65,145,613,1,87,23
17/2/2018,2,中西区,N.A.,71,142,539,1,92,24
17/2/2018,3,中西区,N.A.,71,144,685,0,94,35
17/2/2018,4,中西区,N.A.,68,91,256,3,92,34
17/2/2018,5,中西区,N.A.,56,29,30,40,71,17
17/2/2018,6,中西区,N.A.,46,20,21,49,54,14
17/2/2018,7,中西区,N.A.,36,17,17,54,42,13
17/2/2018,8,中西区,N.A.,20,16,17,61,23,10
17/2/2018,9,中西区,N.A.,15,19,20,58,19,9
17/2/2018,10,中西区,N.A.,17,18,19,65,22,8
17/2/2018,11,中西区,N.A.,24,17,18,71,34,8
17/2/2018,12,中西区,N.A.,34,16,18,73,50,8
17/2/2018,13,中西区,N.A.,32,20,22,67,47,8
17/2/2018,14,中西区,N.A.,30,18,21,73,47,7
17/2/2018,15,中西区,N.A.,32,17,21,80,47,8
17/2/2018,16,中西区,N.A.,36,26,29,76,49,7
17/2/2018,17,中西区,N.A.,36,22,25,80,49,7
17/2/2018,18,中西区,N.A.,32,24,25,79,45,8
17/2/2018,19,中西区,N.A.,34,30,32,70,49,8
17/2/2018,20,中西区,N.A.,31,27,28,73,47,7
17/2/2018,21,中西区,N.A.,27,30,31,72,44,8
17/2/2018,22,中西区,N.A.,29,31,33,72,45,9
17/2/2018,23,中西区,N.A.,27,24,26,77,44,8
17/2/2018,24,中西区,N.A.,25,20,22,81,44,7
18/2/2018,1,中西区,N.A.,23,18,20,80,44,7
18/2/2018,2,中西区,N.A.,25,15,16,83,44,7
18/2/2018,3,中西区,N.A.,23,13,14,85,39,7
18/2/2018,4,中西区,N.A.,19,14,15,82,33,8
18/2/2018,5,中西区,N.A.,22,12,13,81,34,7
18/2/2018,6,中西区,N.A.,21,10,11,83,33,7
18/2/2018,7,中西区,N.A.,19,13,14,79,31,7
18/2/2018,8,中西区,N.A.,21,22,25,68,33,8
18/2/2018,9,中西区,N.A.,26,24,27,63,38,8
18/2/2018,10,中西区,N.A.,28,24,27,63,41,7
18/2/2018,11,中西区,N.A.,26,27,32,60,39,7
18/2/2018,12,中西区,N.A.,24,22,27,67,37,7
18/2/2018,13,中西区,N.A.,25,20,23,74,37,7
18/2/2018,14,中西区,N.A.,24,21,25,73,36,7
18/2/2018,15,中西区,N.A.,24,19,22,77,36,7
18/2/2018,16,中西区,N.A.,23,24,28,73,36,7
18/2/2018,17,中西区,N.A.,24,36,41,60,36,7
18/2/2018,18,中西区,N.A.,21,33,36,61,31,7
18/2/2018,19,中西区,N.A.,22,70,82,26,32,7
18/2/2018,20,中西区,N.A.,27,45,48,55,37,7
18/2/2018,21,中西区,N.A.,22,30,32,67,34,7
18/2/2018,22,中西区,N.A.,24,37,40,60,33,7
18/2/2018,23,中西区,N.A.,19,31,33,62,27,7
18/2/2018,24,中西区,N.A.,16,25,26,66,21,6
19/2/2018,1,中西区,N.A.,17,34,36,54,24,6
19/2/2018,2,中西区,N.A.,17,22,23,66,24,6
19/2/2018,3,中西区,N.A.,18,60,81,21,27,8
19/2/2018,4,中西区,N.A.,24,92,158,0,39,15
19/2/2018,5,中西区,N.A.,24,57,86,31,36,12
19/2/2018,6,中西区,N.A.,17,39,45,47,25,9
19/2/2018,7,中西区,N.A.,19,44,49,43,26,9
19/2/2018,8,中西区,N.A.,17,34,37,53,24,8
19/2/2018,9,中西区,N.A.,16,41,46,48,25,8
19/2/2018,10,中西区,N.A.,20,58,75,35,33,9
19/2/2018,11,中西区,N.A.,24,72,149,25,40,N.A.
19/2/2018,12,中西区,N.A.,28,54,79,38,46,N.A.
19/2/2018,13,中西区,N.A.,26,32,42,60,39,9
19/2/2018,14,中西区,N.A.,24,31,38,60,37,8
19/2/2018,15,中西区,N.A.,23,41,51,52,35,8
19/2/2018,16,中西区,N.A.,26,43,54,47,36,8
19/2/2018,17,中西区,N.A.,23,39,47,48,32,7
19/2/2018,18,中西区,N.A.,17,41,46,47,25,7
19/2/2018,19,中西区,N.A.,16,52,56,34,24,8
19/2/2018,20,中西区,N.A.,23,86,140,8,36,10
19/2/2018,21,中西区,N.A.,25,85,112,6,41,15
19/2/2018,22,中西区,N.A.,27,83,109,4,39,10
19/2/2018,23,中西区,N.A.,23,95,235,1,36,14
19/2/2018,24,中西区,N.A.,29,99,362,1,46,26
20/2/2018,1,中西区,N.A.,33,101,429,1,50,25
20/2/2018,2,中西区,N.A.,27,74,197,1,40,15
20/2/2018,3,中西区,N.A.,21,62,104,5,30,13
20/2/2018,4,中西区,N.A.,15,52,76,5,22,12
20/2/2018,5,中西区,N.A.,13,50,92,5,19,12
20/2/2018,6,中西区,N.A.,14,48,77,3,19,12
20/2/2018,7,中西区,N.A.,14,59,179,1,19,14
20/2/2018,8,中西区,N.A.,17,61,155,4,24,14
20/2/2018,9,中西区,N.A.,18,86,410,1,25,19
20/2/2018,10,中西区,N.A.,33,107,625,2,51,28
20/2/2018,11,中西区,N.A.,31,89,358,1,47,28
20/2/2018,12,中西区,N.A.,34,N.A.,N.A.,N.A.,51,N.A.
20/2/2018,13,中西区,N.A.,30,N.A.,N.A.,N.A.,42,N.A.
20/2/2018,14,中西区,N.A.,25,N.A.,N.A.,N.A.,39,N.A.
20/2/2018,15,中西区,N.A.,20,N.A.,N.A.,N.A.,30,N.A.
20/2/2018,16,中西区,N.A.,22,N.A.,N.A.,N.A.,30,N.A.
20/2/2018,17,中西区,N.A.,29,63,74,25,37,4
20/2/2018,18,中西区,N.A.,35,59,64,30,43,2
20/2/2018,19,中西区,N.A.,28,52,55,42,37,1
20/2/2018,20,中西区,N.A.,31,46,49,43,41,0
20/2/2018,21,中西区,N.A.,37,44,46,43,48,0
20/2/2018,22,中西区,N.A.,32,39,42,45,42,0
20/2/2018,23,中西区,N.A.,31,39,41,43,41,0
20/2/2018,24,中西区,N.A.,27,28,29,56,41,0
21/2/2018,1,中西区,N.A.,23,25,26,56,37,0
21/2/2018,2,中西区,N.A.,19,14,15,71,30,0
21/2/2018,3,中西区,N.A.,16,11,12,73,28,0
21/2/2018,4,中西区,N.A.,15,7,8,76,29,0
21/2/2018,5,中西区,N.A.,16,9,10,75,27,0
21/2/2018,6,中西区,N.A.,17,12,14,73,28,0
21/2/2018,7,中西区,N.A.,18,21,23,68,26,0
21/2/2018,8,中西区,N.A.,21,32,35,59,28,0
21/2/2018,9,中西区,N.A.,22,47,53,47,32,1
21/2/2018,10,中西区,N.A.,27,48,55,44,40,6
21/2/2018,11,中西区,N.A.,30,44,52,43,41,6
21/2/2018,12,中西区,N.A.,28,35,43,54,41,6
21/2/2018,13,中西区,N.A.,24,36,42,59,36,6
21/2/2018,14,中西区,N.A.,25,35,39,60,38,6
21/2/2018,15,中西区,N.A.,23,38,43,55,39,6
21/2/2018,16,中西区,N.A.,26,38,44,55,46,7
21/2/2018,17,中西区,N.A.,29,35,39,56,56,6
21/2/2018,18,中西区,N.A.,26,37,40,54,48,5
21/2/2018,19,中西区,N.A.,18,41,44,49,33,6
21/2/2018,20,中西区,N.A.,19,40,43,53,31,5
21/2/2018,21,中西区,N.A.,13,33,36,57,20,6
21/2/2018,22,中西区,N.A.,13,29,30,64,18,5
21/2/2018,23,中西区,N.A.,11,25,27,69,21,5
21/2/2018,24,中西区,N.A.,13,N.A.,N.A.,N.A.,25,N.A.
22/2/2018,1,中西区,N.A.,13,17,19,77,24,6
22/2/2018,2,中西区,N.A.,11,18,20,74,23,6
22/2/2018,3,中西区,N.A.,11,14,15,77,25,6
22/2/2018,4,中西区,N.A.,19,12,14,73,34,6
22/2/2018,5,中西区,N.A.,18,12,14,69,32,6
22/2/2018,6,中西区,N.A.,21,17,18,64,36,6
22/2/2018,7,中西区,N.A.,20,26,28,54,37,6
22/2/2018,8,中西区,N.A.,22,47,55,34,37,8
22/2/2018,9,中西区,N.A.,18,42,46,42,27,6
22/2/2018,10,中西区,N.A.,7,42,47,47,14,5
22/2/2018,11,中西区,N.A.,12,42,49,45,22,5
22/2/2018,12,中西区,N.A.,19,39,46,37,31,5
22/2/2018,13,中西区,N.A.,12,42,56,22,20,8
22/2/2018,14,中西区,N.A.,17,46,82,8,22,8
22/2/2018,15,中西区,N.A.,11,45,72,9,16,6
22/2/2018,16,中西区,N.A.,8,40,65,7,12,7
22/2/2018,17,中西区,N.A.,6,44,79,4,8,6
22/2/2018,18,中西区,N.A.,8,45,89,2,11,7
22/2/2018,19,中西区,N.A.,4,44,83,5,9,7
22/2/2018,20,中西区,N.A.,4,41,61,5,8,7
22/2/2018,21,中西区,N.A.,7,44,82,2,11,7
22/2/2018,22,中西区,N.A.,7,45,113,1,11,8
22/2/2018,23,中西区,N.A.,7,42,72,3,10,7
22/2/2018,24,中西区,N.A.,3,39,60,3,6,7
23/2/2018,1,中西区,N.A.,N.A.,38,52,4,N.A.,7
23/2/2018,2,中西区,N.A.,N.A.,35,47,4,N.A.,7
23/2/2018,3,中西区,N.A.,5,38,56,1,7,7
23/2/2018,4,中西区,N.A.,4,24,28,10,6,8
23/2/2018,5,中西区,N.A.,6,26,30,11,8,7
23/2/2018,6,中西区,N.A.,4,34,49,3,6,9
23/2/2018,7,中西区,N.A.,5,36,66,1,6,12
23/2/2018,8,中西区,N.A.,8,36,71,7,10,9
23/2/2018,9,中西区,N.A.,4,35,68,10,7,9
23/2/2018,10,中西区,N.A.,6,34,68,10,9,9
23/2/2018,11,中西区,N.A.,9,34,67,14,14,9
23/2/2018,12,中西区,N.A.,10,31,49,25,14,8
23/2/2018,13,中西区,N.A.,12,34,45,31,16,7
23/2/2018,14,中西区,N.A.,16,40,52,36,21,7
23/2/2018,15,中西区,N.A.,16,36,42,61,23,7
23/2/2018,16,中西区,N.A.,14,39,45,67,20,6
23/2/2018,17,中西区,N.A.,13,41,45,67,20,6
23/2/2018,18,中西区,N.A.,13,49,52,58,21,7
23/2/2018,19,中西区,N.A.,12,50,53,60,20,6
23/2/2018,20,中西区,N.A.,11,46,49,58,19,7
23/2/2018,21,中西区,N.A.,17,43,46,61,24,6
23/2/2018,22,中西区,N.A.,20,39,42,64,28,7
23/2/2018,23,中西区,N.A.,24,38,41,65,34,7
23/2/2018,24,中西区,N.A.,18,33,35,70,29,6
24/2/2018,1,中西区,N.A.,16,26,28,77,28,7
24/2/2018,2,中西区,N.A.,17,21,23,81,29,6
24/2/2018,3,中西区,N.A.,18,19,21,84,32,6
24/2/2018,4,中西区,N.A.,20,14,16,90,33,6
24/2/2018,5,中西区,N.A.,23,16,18,86,37,6
24/2/2018,6,中西区,N.A.,23,18,20,79,36,6
24/2/2018,7,中西区,N.A.,18,20,22,76,27,5
24/2/2018,8,中西区,N.A.,18,33,38,64,26,6
24/2/2018,9,中西区,N.A.,15,50,61,49,24,6
24/2/2018,10,中西区,N.A.,18,62,83,41,27,7
24/2/2018,11,中西区,N.A.,19,58,74,48,31,8
24/2/2018,12,中西区,N.A.,21,52,67,56,35,8
24/2/2018,13,中西区,N.A.,24,43,56,71,36,7
24/2/2018,14,中西区,N.A.,22,43,53,73,34,7
24/2/2018,15,中西区,N.A.,22,52,61,64,33,6
24/2/2018,16,中西区,N.A.,19,43,50,68,30,6
24/2/2018,17,中西区,N.A.,18,54,60,58,27,6
24/2/2018,18,中西区,N.A.,19,66,72,46,30,6
24/2/2018,19,中西区,N.A.,19,81,88,32,30,6
24/2/2018,20,中西区,N.A.,24,90,101,27,35,10
24/2/2018,21,中西区,N.A.,26,65,71,50,38,9
24/2/2018,22,中西区,N.A.,26,77,82,46,38,8
24/2/2018,23,中西区,N.A.,33,49,52,79,46,7
24/2/2018,24,中西区,N.A.,33,61,65,64,47,7
25/2/2018,1,中西区,N.A.,28,60,64,54,42,8
25/2/2018,2,中西区,N.A.,28,52,56,61,42,8
25/2/2018,3,中西区,N.A.,25,41,43,66,40,7
25/2/2018,4,中西区,N.A.,22,25,27,75,38,8
25/2/2018,5,中西区,N.A.,22,24,26,72,37,8
25/2/2018,6,中西区,N.A.,21,21,23,71,35,7
25/2/2018,7,中西区,N.A.,21,18,20,74,31,6
25/2/2018,8,中西区,N.A.,18,30,33,64,26,5
25/2/2018,9,中西区,N.A.,24,89,172,14,34,8
25/2/2018,10,中西区,N.A.,31,103,261,3,45,16
25/2/2018,11,中西区,N.A.,38,109,250,9,54,18
25/2/2018,12,中西区,N.A.,41,93,166,21,54,13
25/2/2018,13,中西区,N.A.,36,67,94,46,51,17
25/2/2018,14,中西区,N.A.,51,70,92,62,71,20
25/2/2018,15,中西区,N.A.,70,72,86,66,95,15
25/2/2018,16,中西区,N.A.,83,58,70,62,111,12
25/2/2018,17,中西区,N.A.,72,59,69,42,94,11
25/2/2018,18,中西区,N.A.,62,58,72,17,84,9
25/2/2018,19,中西区,N.A.,37,65,85,4,55,9
25/2/2018,20,中西区,N.A.,26,67,94,1,40,8
25/2/2018,21,中西区,N.A.,21,66,87,3,31,8
25/2/2018,22,中西区,N.A.,14,55,75,10,23,7
25/2/2018,23,中西区,N.A.,9,26,29,29,14,7
25/2/2018,24,中西区,N.A.,11,23,25,43,19,7
26/2/2018,1,中西区,N.A.,17,26,28,40,27,7
26/2/2018,2,中西区,N.A.,12,18,20,34,20,6
26/2/2018,3,中西区,N.A.,6,13,15,36,13,7
26/2/2018,4,中西区,N.A.,9,15,16,36,16,7
26/2/2018,5,中西区,N.A.,10,15,17,36,17,7
26/2/2018,6,中西区,N.A.,11,15,17,34,18,7
26/2/2018,7,中西区,N.A.,10,29,34,21,18,8
26/2/2018,8,中西区,N.A.,14,42,59,9,21,8
26/2/2018,9,中西区,N.A.,17,43,64,12,25,8
26/2/2018,10,中西区,N.A.,15,45,62,18,25,8
26/2/2018,11,中西区,N.A.,11,43,59,21,19,7
26/2/2018,12,中西区,N.A.,N.A.,47,67,20,N.A.,6
26/2/2018,13,中西区,N.A.,N.A.,40,57,30,N.A.,6
26/2/2018,14,中西区,N.A.,23,40,55,39,33,5
26/2/2018,15,中西区,N.A.,27,39,53,42,43,5
26/2/2018,16,中西区,N.A.,26,47,58,41,41,5
26/2/2018,17,中西区,N.A.,24,46,54,43,34,5
26/2/2018,18,中西区,N.A.,18,56,62,40,27,5
26/2/2018,19,中西区,N.A.,16,57,61,41,25,7
26/2/2018,20,中西区,N.A.,18,56,59,42,25,7
26/2/2018,21,中西区,N.A.,23,41,44,60,31,6
26/2/2018,22,中西区,N.A.,21,31,33,69,29,6
26/2/2018,23,中西区,N.A.,18,32,34,70,27,7
26/2/2018,24,中西区,N.A.,15,28,30,76,27,7
27/2/2018,1,中西区,N.A.,14,24,26,76,27,6
27/2/2018,2,中西区,N.A.,15,16,17,79,29,6
27/2/2018,3,中西区,N.A.,15,14,16,75,32,8
27/2/2018,4,中西区,N.A.,17,10,12,84,35,7
27/2/2018,5,中西区,N.A.,19,13,14,83,35,7
27/2/2018,6,中西区,N.A.,14,15,16,83,28,6
27/2/2018,7,中西区,N.A.,17,18,20,77,30,6
27/2/2018,8,中西区,N.A.,20,38,43,52,36,8
27/2/2018,9,中西区,N.A.,24,65,81,29,40,9
27/2/2018,10,中西区,N.A.,27,58,79,37,46,9
27/2/2018,11,中西区,N.A.,32,52,70,49,50,8
27/2/2018,12,中西区,N.A.,30,69,102,38,47,8
27/2/2018,13,中西区,N.A.,24,70,106,40,39,9
27/2/2018,14,中西区,N.A.,27,75,114,43,44,12
27/2/2018,15,中西区,N.A.,24,88,143,31,41,11
27/2/2018,16,中西区,N.A.,23,78,115,39,39,11
27/2/2018,17,中西区,N.A.,20,62,75,53,33,7
27/2/2018,18,中西区,N.A.,16,74,89,34,26,6
27/2/2018,19,中西区,N.A.,18,99,113,11,28,6
27/2/2018,20,中西区,N.A.,17,109,154,2,26,7
27/2/2018,21,中西区,N.A.,20,95,124,8,27,11
27/2/2018,22,中西区,N.A.,15,70,75,26,21,7
27/2/2018,23,中西区,N.A.,20,72,75,34,27,7
27/2/2018,24,中西区,N.A.,25,49,52,58,33,9
28/2/2018,1,中西区,N.A.,26,44,46,64,36,9
28/2/2018,2,中西区,N.A.,21,33,35,66,33,7
28/2/2018,3,中西区,N.A.,20,28,29,67,33,6
28/2/2018,4,中西区,N.A.,23,21,23,N.A.,36,6
28/2/2018,5,中西区,N.A.,22,16,17,N.A.,36,5
28/2/2018,6,中西区,N.A.,17,16,17,N.A.,29,5
28/2/2018,7,中西区,N.A.,14,31,34,N.A.,28,5
28/2/2018,8,中西区,N.A.,15,58,70,N.A.,30,5
28/2/2018,9,中西区,N.A.,15,94,143,N.A.,33,14
28/2/2018,10,中西区,N.A.,22,92,192,N.A.,40,19
28/2/2018,11,中西区,N.A.,27,112,365,N.A.,49,24
28/2/2018,12,中西区,N.A.,33,97,224,N.A.,55,20
28/2/2018,13,中西区,N.A.,25,62,89,N.A.,41,11
28/2/2018,14,中西区,N.A.,18,67,107,N.A.,27,13
28/2/2018,15,中西区,N.A.,20,61,95,39,31,11
28/2/2018,16,中西区,N.A.,25,107,265,6,53,18
28/2/2018,17,中西区,N.A.,32,119,345,1,90,26
28/2/2018,18,中西区,N.A.,36,131,452,0,84,23
28/2/2018,19,中西区,N.A.,39,139,548,0,75,20
28/2/2018,20,中西区,N.A.,44,150,774,0,83,25
28/2/2018,21,中西区,N.A.,57,156,744,0,94,31
28/2/2018,22,中西区,N.A.,55,134,566,0,89,31
28/2/2018,23,中西区,N.A.,46,116,464,0,71,28
28/2/2018,24,中西区,N.A.,48,109,369,0,66,25
1/3/2018,1,中西区,N.A.,41,104,322,0,57,44
1/3/2018,2,中西区,N.A.,34,98,262,0,50,38
1/3/2018,3,中西区,N.A.,39,103,508,0,55,38
1/3/2018,4,中西区,N.A.,43,114,486,0,61,64
1/3/2018,5,中西区,N.A.,44,117,500,0,61,63
1/3/2018,6,中西区,N.A.,48,100,380,0,64,55
1/3/2018,7,中西区,N.A.,54,98,442,0,68,49
1/3/2018,8,中西区,N.A.,45,99,514,0,59,43
