日期,小时,监测站,CO,FSP,NO2,NOX,O3,RSP,SO2
15/10/2018,7,深水涉,N.A.,13,38,42,61,28,4
15/10/2018,8,深水涉,N.A.,14,61,79,37,27,4
15/10/2018,9,深水涉,N.A.,18,71,109,32,26,5
15/10/2018,10,深水涉,N.A.,20,68,106,32,25,5
15/10/2018,11,深水涉,N.A.,22,58,89,50,33,4
15/10/2018,12,深水涉,N.A.,20,63,94,49,38,4
15/10/2018,13,深水涉,N.A.,21,67,91,51,36,3
15/10/2018,14,深水涉,N.A.,24,73,104,51,36,3
15/10/2018,15,深水涉,N.A.,18,81,120,45,36,3
15/10/2018,16,深水涉,N.A.,15,69,96,57,42,3
15/10/2018,17,深水涉,N.A.,17,69,91,49,43,3
15/10/2018,18,深水涉,N.A.,19,81,109,37,36,4
15/10/2018,19,深水涉,N.A.,22,74,95,41,30,3
15/10/2018,20,深水涉,N.A.,22,77,101,36,26,4
15/10/2018,21,深水涉,N.A.,20,51,59,56,28,4
15/10/2018,22,深水涉,N.A.,18,49,56,49,31,4
15/10/2018,23,深水涉,N.A.,20,49,56,46,28,3
15/10/2018,24,深水涉,N.A.,22,47,54,46,20,3
16/10/2018,1,深水涉,N.A.,N.A.,47,52,39,N.A.,3
16/10/2018,2,深水涉,N.A.,N.A.,31,34,58,N.A.,3
16/10/2018,3,深水涉,N.A.,19,27,29,60,20,4
16/10/2018,4,深水涉,N.A.,14,26,28,56,19,7
16/10/2018,5,深水涉,N.A.,12,23,25,58,16,4
16/10/2018,6,深水涉,N.A.,12,30,35,49,15,3
16/10/2018,7,深水涉,N.A.,11,40,46,42,16,2
16/10/2018,8,深水涉,N.A.,14,64,93,15,15,2
16/10/2018,9,深水涉,N.A.,15,75,165,6,16,3
16/10/2018,10,深水涉,N.A.,17,63,191,5,18,4
16/10/2018,11,深水涉,N.A.,17,64,194,5,18,4
16/10/2018,12,深水涉,N.A.,17,74,225,10,17,6
16/10/2018,13,深水涉,N.A.,19,88,176,13,24,12
16/10/2018,14,深水涉,N.A.,22,94,157,10,35,7
16/10/2018,15,深水涉,N.A.,23,95,140,9,36,3
16/10/2018,16,深水涉,N.A.,22,96,146,12,30,2
16/10/2018,17,深水涉,N.A.,20,77,101,19,32,2
16/10/2018,18,深水涉,N.A.,22,83,111,9,35,2
16/10/2018,19,深水涉,N.A.,31,88,133,7,39,2
16/10/2018,20,深水涉,N.A.,35,72,100,14,39,2
16/10/2018,21,深水涉,N.A.,34,62,76,18,41,2
16/10/2018,22,深水涉,N.A.,28,69,87,9,40,3
16/10/2018,23,深水涉,N.A.,22,64,84,11,36,3
16/10/2018,24,深水涉,N.A.,16,62,84,7,31,3
17/10/2018,1,深水涉,N.A.,17,55,71,5,32,3
17/10/2018,2,深水涉,N.A.,14,54,63,6,31,3
17/10/2018,3,深水涉,N.A.,12,51,60,6,21,2
17/10/2018,4,深水涉,N.A.,13,44,51,7,14,6
17/10/2018,5,深水涉,N.A.,15,45,59,4,17,3
17/10/2018,6,深水涉,N.A.,16,41,52,6,21,3
17/10/2018,7,深水涉,N.A.,13,41,64,4,21,3
17/10/2018,8,深水涉,N.A.,15,40,64,10,27,3
17/10/2018,9,深水涉,N.A.,22,33,50,17,35,2
17/10/2018,10,深水涉,N.A.,21,30,43,27,34,2
17/10/2018,11,深水涉,N.A.,15,38,57,26,18,2
17/10/2018,12,深水涉,N.A.,12,36,57,28,9,2
17/10/2018,13,深水涉,N.A.,12,35,48,39,11,2
17/10/2018,14,深水涉,N.A.,14,43,62,31,14,2
17/10/2018,15,深水涉,N.A.,13,43,54,30,16,2
17/10/2018,16,深水涉,N.A.,10,46,59,24,18,2
17/10/2018,17,深水涉,N.A.,7,45,58,23,20,2
17/10/2018,18,深水涉,N.A.,4,53,84,14,17,2
17/10/2018,19,深水涉,N.A.,8,53,78,14,10,2
17/10/2018,20,深水涉,N.A.,10,47,67,21,11,2
17/10/2018,21,深水涉,N.A.,15,40,58,22,20,2
17/10/2018,22,深水涉,N.A.,18,38,53,19,21,2
17/10/2018,23,深水涉,N.A.,N.A.,40,56,15,N.A.,2
17/10/2018,24,深水涉,N.A.,N.A.,36,50,17,N.A.,2
18/10/2018,1,深水涉,N.A.,14,30,37,20,17,2
18/10/2018,2,深水涉,N.A.,13,22,25,30,18,2
18/10/2018,3,深水涉,N.A.,10,18,21,29,11,2
18/10/2018,4,深水涉,N.A.,8,15,17,42,8,6
18/10/2018,5,深水涉,N.A.,6,13,15,46,11,3
18/10/2018,6,深水涉,N.A.,8,22,27,39,11,2
18/10/2018,7,深水涉,N.A.,N.A.,35,47,27,N.A.,2
18/10/2018,8,深水涉,N.A.,N.A.,41,59,24,N.A.,2
18/10/2018,9,深水涉,N.A.,8,47,69,18,11,2
18/10/2018,10,深水涉,N.A.,13,51,86,13,16,2
18/10/2018,11,深水涉,N.A.,9,47,75,26,15,2
18/10/2018,12,深水涉,N.A.,5,54,82,31,11,2
18/10/2018,13,深水涉,N.A.,10,64,97,33,14,2
18/10/2018,14,深水涉,N.A.,12,65,106,36,18,2
18/10/2018,15,深水涉,N.A.,13,61,89,48,16,2
18/10/2018,16,深水涉,N.A.,10,70,106,42,17,2
18/10/2018,17,深水涉,N.A.,13,71,103,37,23,2
18/10/2018,18,深水涉,N.A.,17,78,112,31,30,2
18/10/2018,19,深水涉,N.A.,18,75,103,37,25,3
18/10/2018,20,深水涉,N.A.,18,73,93,31,21,3
18/10/2018,21,深水涉,N.A.,16,58,68,52,24,3
18/10/2018,22,深水涉,N.A.,22,57,68,55,31,3
18/10/2018,23,深水涉,N.A.,24,57,68,61,29,3
18/10/2018,24,深水涉,N.A.,26,43,48,90,31,4
19/10/2018,1,深水涉,N.A.,25,30,32,119,30,4
19/10/2018,2,深水涉,N.A.,24,22,23,122,35,3
19/10/2018,3,深水涉,N.A.,26,16,18,122,33,3
19/10/2018,4,深水涉,N.A.,28,17,19,113,30,7
19/10/2018,5,深水涉,N.A.,28,17,18,112,37,4
19/10/2018,6,深水涉,N.A.,29,22,24,100,40,3
19/10/2018,7,深水涉,N.A.,28,42,48,80,40,3
19/10/2018,8,深水涉,N.A.,27,55,67,67,37,4
19/10/2018,9,深水涉,N.A.,27,57,75,64,37,5
19/10/2018,10,深水涉,N.A.,27,69,95,51,42,5
19/10/2018,11,深水涉,N.A.,31,51,67,79,48,5
19/10/2018,12,深水涉,N.A.,31,50,65,88,48,5
19/10/2018,13,深水涉,N.A.,32,47,61,100,42,5
19/10/2018,14,深水涉,N.A.,35,70,93,83,40,4
19/10/2018,15,深水涉,N.A.,33,67,84,83,44,4
19/10/2018,16,深水涉,N.A.,31,71,90,71,48,3
19/10/2018,17,深水涉,N.A.,34,73,94,68,48,3
19/10/2018,18,深水涉,N.A.,30,65,81,73,41,3
19/10/2018,19,深水涉,N.A.,26,71,84,71,40,3
19/10/2018,20,深水涉,N.A.,20,56,65,75,38,3
19/10/2018,21,深水涉,N.A.,16,40,46,84,36,3
19/10/2018,22,深水涉,N.A.,17,40,46,86,33,3
19/10/2018,23,深水涉,N.A.,19,37,41,92,34,2
19/10/2018,24,深水涉,N.A.,24,43,48,87,38,3
20/10/2018,1,深水涉,N.A.,27,30,33,97,33,2
20/10/2018,2,深水涉,N.A.,25,18,20,103,27,2
20/10/2018,3,深水涉,N.A.,24,15,16,102,21,3
20/10/2018,4,深水涉,N.A.,19,14,16,95,21,6
20/10/2018,5,深水涉,N.A.,16,14,16,94,24,3
20/10/2018,6,深水涉,N.A.,17,21,23,86,24,3
20/10/2018,7,深水涉,N.A.,16,26,30,80,23,3
20/10/2018,8,深水涉,N.A.,20,34,41,75,26,3
20/10/2018,9,深水涉,N.A.,23,43,55,70,26,3
20/10/2018,10,深水涉,N.A.,24,45,61,71,24,3
20/10/2018,11,深水涉,N.A.,22,50,65,73,33,4
20/10/2018,12,深水涉,N.A.,20,49,62,82,43,3
20/10/2018,13,深水涉,N.A.,24,47,58,93,41,4
20/10/2018,14,深水涉,N.A.,32,58,72,80,36,3
20/10/2018,15,深水涉,N.A.,31,55,66,87,44,3
20/10/2018,16,深水涉,N.A.,27,57,70,86,51,3
20/10/2018,17,深水涉,N.A.,26,60,73,81,49,3
20/10/2018,18,深水涉,N.A.,19,65,76,81,41,4
20/10/2018,19,深水涉,N.A.,23,65,76,85,37,3
20/10/2018,20,深水涉,N.A.,27,59,66,87,40,4
20/10/2018,21,深水涉,N.A.,22,52,59,93,47,3
20/10/2018,22,深水涉,N.A.,21,41,46,101,48,3
20/10/2018,23,深水涉,N.A.,20,39,43,98,40,4
20/10/2018,24,深水涉,N.A.,22,37,40,95,35,4
21/10/2018,1,深水涉,N.A.,23,29,31,102,31,4
21/10/2018,2,深水涉,N.A.,23,19,21,110,31,3
21/10/2018,3,深水涉,N.A.,20,18,20,112,31,3
21/10/2018,4,深水涉,N.A.,20,16,18,112,27,6
21/10/2018,5,深水涉,N.A.,23,17,19,110,30,4
21/10/2018,6,深水涉,N.A.,26,19,21,108,35,3
21/10/2018,7,深水涉,N.A.,25,28,31,91,36,3
21/10/2018,8,深水涉,N.A.,21,38,42,76,32,3
21/10/2018,9,深水涉,N.A.,19,43,51,67,28,4
21/10/2018,10,深水涉,N.A.,18,34,42,82,32,4
21/10/2018,11,深水涉,N.A.,21,32,41,91,31,4
21/10/2018,12,深水涉,N.A.,18,32,41,94,29,4
21/10/2018,13,深水涉,N.A.,18,34,43,96,26,3
21/10/2018,14,深水涉,N.A.,25,47,63,85,25,3
21/10/2018,15,深水涉,N.A.,25,47,62,85,31,3
21/10/2018,16,深水涉,N.A.,22,50,63,86,33,4
21/10/2018,17,深水涉,N.A.,22,60,77,71,35,4
21/10/2018,18,深水涉,N.A.,24,46,54,82,37,3
21/10/2018,19,深水涉,N.A.,24,45,52,79,32,3
21/10/2018,20,深水涉,N.A.,22,44,50,79,26,4
21/10/2018,21,深水涉,N.A.,18,40,46,79,27,4
21/10/2018,22,深水涉,N.A.,16,32,36,86,32,4
21/10/2018,23,深水涉,N.A.,16,33,37,76,30,5
21/10/2018,24,深水涉,N.A.,13,32,36,78,26,4
22/10/2018,1,深水涉,N.A.,14,28,31,86,23,4
22/10/2018,2,深水涉,N.A.,15,24,26,88,29,4
22/10/2018,3,深水涉,N.A.,17,25,27,80,36,7
22/10/2018,4,深水涉,N.A.,18,21,23,84,29,9
22/10/2018,5,深水涉,N.A.,19,19,21,86,17,6
22/10/2018,6,深水涉,N.A.,N.A.,22,24,79,N.A.,6
22/10/2018,7,深水涉,N.A.,16,51,60,47,15,6
22/10/2018,8,深水涉,N.A.,17,59,78,40,21,7
22/10/2018,9,深水涉,N.A.,22,64,98,38,30,7
22/10/2018,10,深水涉,N.A.,23,63,94,47,27,5
22/10/2018,11,深水涉,N.A.,21,55,79,63,28,4
22/10/2018,12,深水涉,N.A.,19,65,87,63,30,4
22/10/2018,13,深水涉,N.A.,23,77,102,59,28,5
22/10/2018,14,深水涉,N.A.,28,80,103,58,36,4
22/10/2018,15,深水涉,N.A.,30,83,108,53,41,4
22/10/2018,16,深水涉,N.A.,31,92,120,41,41,4
22/10/2018,17,深水涉,N.A.,23,107,140,18,39,5
22/10/2018,18,深水涉,N.A.,23,124,205,9,40,5
22/10/2018,19,深水涉,N.A.,30,100,129,29,44,4
22/10/2018,20,深水涉,N.A.,32,92,111,25,49,5
22/10/2018,21,深水涉,N.A.,35,88,108,23,51,5
22/10/2018,22,深水涉,N.A.,37,78,93,24,48,6
22/10/2018,23,深水涉,N.A.,37,64,73,39,43,4
22/10/2018,24,深水涉,N.A.,31,35,38,80,38,4
23/10/2018,1,深水涉,N.A.,24,55,60,48,35,4
23/10/2018,2,深水涉,N.A.,25,70,77,21,37,5
23/10/2018,3,深水涉,N.A.,27,47,51,52,37,4
23/10/2018,4,深水涉,N.A.,28,31,33,55,45,8
23/10/2018,5,深水涉,N.A.,30,28,31,49,50,5
23/10/2018,6,深水涉,N.A.,34,31,37,38,48,5
23/10/2018,7,深水涉,N.A.,32,43,56,19,42,5
23/10/2018,8,深水涉,N.A.,28,43,58,18,36,5
23/10/2018,9,深水涉,N.A.,29,54,90,11,35,5
23/10/2018,10,深水涉,N.A.,28,53,93,16,25,5
23/10/2018,11,深水涉,N.A.,26,51,80,43,23,4
23/10/2018,12,深水涉,N.A.,25,50,67,64,28,4
23/10/2018,13,深水涉,N.A.,29,64,88,59,31,4
23/10/2018,14,深水涉,N.A.,28,71,97,61,30,4
23/10/2018,15,深水涉,N.A.,25,94,126,48,30,5
23/10/2018,16,深水涉,N.A.,26,99,137,34,41,5
23/10/2018,17,深水涉,N.A.,23,89,124,38,42,5
23/10/2018,18,深水涉,N.A.,20,92,121,39,37,4
23/10/2018,19,深水涉,N.A.,21,90,112,34,34,4
23/10/2018,20,深水涉,N.A.,20,77,89,49,27,5
23/10/2018,21,深水涉,N.A.,26,57,62,73,28,4
23/10/2018,22,深水涉,N.A.,34,52,57,78,34,4
23/10/2018,23,深水涉,N.A.,31,56,64,41,32,4
23/10/2018,24,深水涉,N.A.,26,52,59,40,33,4
24/10/2018,1,深水涉,N.A.,23,29,32,N.A.,35,3
24/10/2018,2,深水涉,N.A.,21,20,22,81,29,3
24/10/2018,3,深水涉,N.A.,15,18,19,78,22,3
24/10/2018,4,深水涉,N.A.,13,16,18,78,17,7
24/10/2018,5,深水涉,N.A.,16,19,21,73,20,5
24/10/2018,6,深水涉,N.A.,18,19,21,76,16,4
24/10/2018,7,深水涉,N.A.,15,33,37,63,13,4
24/10/2018,8,深水涉,N.A.,16,55,70,37,19,4
24/10/2018,9,深水涉,N.A.,19,64,89,34,28,4
24/10/2018,10,深水涉,N.A.,26,62,89,46,37,4
24/10/2018,11,深水涉,N.A.,27,53,72,66,33,4
24/10/2018,12,深水涉,N.A.,26,52,67,79,35,4
24/10/2018,13,深水涉,N.A.,29,54,69,77,38,3
24/10/2018,14,深水涉,N.A.,30,66,85,73,37,3
24/10/2018,15,深水涉,N.A.,27,61,78,77,N.A.,3
24/10/2018,16,深水涉,N.A.,24,71,94,69,45,3
24/10/2018,17,深水涉,N.A.,24,70,86,69,42,4
24/10/2018,18,深水涉,N.A.,21,65,78,74,38,3
24/10/2018,19,深水涉,N.A.,21,66,76,77,32,4
24/10/2018,20,深水涉,N.A.,25,52,58,92,27,4
24/10/2018,21,深水涉,N.A.,27,46,50,96,31,5
24/10/2018,22,深水涉,N.A.,29,44,47,91,33,6
24/10/2018,23,深水涉,N.A.,30,41,44,100,35,5
24/10/2018,24,深水涉,N.A.,33,36,39,104,40,4
25/10/2018,1,深水涉,N.A.,30,N.A.,N.A.,N.A.,34,N.A.
25/10/2018,2,深水涉,N.A.,23,25,27,107,29,5
25/10/2018,3,深水涉,N.A.,20,18,20,117,24,4
25/10/2018,4,深水涉,N.A.,21,14,16,117,24,8
25/10/2018,5,深水涉,N.A.,21,14,15,118,28,4
25/10/2018,6,深水涉,N.A.,22,20,22,112,26,4
25/10/2018,7,深水涉,N.A.,25,34,37,96,33,4
25/10/2018,8,深水涉,N.A.,28,49,57,72,37,5
25/10/2018,9,深水涉,N.A.,26,72,91,57,31,5
25/10/2018,10,深水涉,N.A.,29,78,104,58,34,5
25/10/2018,11,深水涉,N.A.,33,54,71,87,44,4
25/10/2018,12,深水涉,N.A.,30,72,93,80,47,4
25/10/2018,13,深水涉,N.A.,27,63,81,88,41,4
25/10/2018,14,深水涉,N.A.,29,71,94,83,35,4
25/10/2018,15,深水涉,N.A.,35,74,97,83,44,5
25/10/2018,16,深水涉,N.A.,37,84,107,78,49,4
25/10/2018,17,深水涉,N.A.,33,89,110,72,45,4
25/10/2018,18,深水涉,N.A.,29,94,115,57,42,4
25/10/2018,19,深水涉,N.A.,31,82,98,60,45,4
25/10/2018,20,深水涉,N.A.,31,73,83,67,43,4
25/10/2018,21,深水涉,N.A.,25,56,61,80,39,4
25/10/2018,22,深水涉,N.A.,23,48,52,85,35,3
25/10/2018,23,深水涉,N.A.,23,41,44,84,29,4
25/10/2018,24,深水涉,N.A.,26,60,65,58,30,6
26/10/2018,1,深水涉,N.A.,30,37,39,83,29,6
26/10/2018,2,深水涉,N.A.,26,74,77,28,28,6
26/10/2018,3,深水涉,N.A.,26,76,79,32,33,7
26/10/2018,4,深水涉,N.A.,28,67,69,29,33,8
26/10/2018,5,深水涉,N.A.,30,57,62,38,35,6
26/10/2018,6,深水涉,N.A.,31,40,44,58,36,5
26/10/2018,7,深水涉,N.A.,25,62,73,33,36,5
26/10/2018,8,深水涉,N.A.,23,77,103,25,38,7
26/10/2018,9,深水涉,N.A.,28,86,136,23,38,10
26/10/2018,10,深水涉,N.A.,33,61,83,60,44,9
26/10/2018,11,深水涉,N.A.,36,102,167,30,47,13
26/10/2018,12,深水涉,N.A.,37,85,108,74,54,14
26/10/2018,13,深水涉,N.A.,41,90,114,60,58,17
26/10/2018,14,深水涉,N.A.,45,84,108,60,57,21
26/10/2018,15,深水涉,N.A.,45,123,148,76,69,21
26/10/2018,16,深水涉,N.A.,55,93,98,188,90,12
26/10/2018,17,深水涉,N.A.,69,83,86,207,103,9
26/10/2018,18,深水涉,N.A.,74,64,66,175,107,8
26/10/2018,19,深水涉,N.A.,65,75,78,118,93,9
26/10/2018,20,深水涉,N.A.,57,59,61,102,85,6
26/10/2018,21,深水涉,N.A.,56,60,63,82,88,6
26/10/2018,22,深水涉,N.A.,55,55,59,66,76,6
26/10/2018,23,深水涉,N.A.,54,44,53,53,63,5
26/10/2018,24,深水涉,N.A.,38,38,45,48,44,4
27/10/2018,1,深水涉,N.A.,20,31,37,51,36,4
27/10/2018,2,深水涉,N.A.,15,25,29,57,29,4
27/10/2018,3,深水涉,N.A.,18,21,23,63,19,4
27/10/2018,4,深水涉,N.A.,17,23,25,65,19,7
27/10/2018,5,深水涉,N.A.,16,23,26,65,21,5
27/10/2018,6,深水涉,N.A.,17,24,27,67,19,5
27/10/2018,7,深水涉,N.A.,21,39,48,55,25,5
27/10/2018,8,深水涉,N.A.,26,51,66,47,29,5
27/10/2018,9,深水涉,N.A.,22,55,79,44,28,6
27/10/2018,10,深水涉,N.A.,25,53,75,51,27,6
27/10/2018,11,深水涉,N.A.,30,61,86,51,31,6
27/10/2018,12,深水涉,N.A.,33,49,66,75,39,5
27/10/2018,13,深水涉,N.A.,29,41,50,97,42,5
27/10/2018,14,深水涉,N.A.,19,61,78,85,39,5
27/10/2018,15,深水涉,N.A.,24,67,83,87,43,5
27/10/2018,16,深水涉,N.A.,31,69,86,93,45,5
27/10/2018,17,深水涉,N.A.,30,67,79,88,47,5
27/10/2018,18,深水涉,N.A.,29,72,83,79,45,5
27/10/2018,19,深水涉,N.A.,26,86,96,79,41,6
27/10/2018,20,深水涉,N.A.,32,93,106,64,46,7
27/10/2018,21,深水涉,N.A.,41,93,109,55,56,7
27/10/2018,22,深水涉,N.A.,44,76,85,64,67,6
27/10/2018,23,深水涉,N.A.,37,68,75,61,66,7
27/10/2018,24,深水涉,N.A.,27,71,79,50,57,7
28/10/2018,1,深水涉,N.A.,27,53,58,59,54,7
28/10/2018,2,深水涉,N.A.,28,47,51,57,53,9
28/10/2018,3,深水涉,N.A.,28,47,50,57,58,9
28/10/2018,4,深水涉,N.A.,30,37,40,61,58,11
28/10/2018,5,深水涉,N.A.,31,37,40,62,51,9
28/10/2018,6,深水涉,N.A.,28,32,35,74,43,9
28/10/2018,7,深水涉,N.A.,22,42,47,72,38,9
28/10/2018,8,深水涉,N.A.,22,43,52,73,41,9
28/10/2018,9,深水涉,N.A.,27,44,55,74,42,9
28/10/2018,10,深水涉,N.A.,26,41,51,88,40,7
28/10/2018,11,深水涉,N.A.,19,34,41,104,40,7
28/10/2018,12,深水涉,N.A.,16,37,45,120,39,7
28/10/2018,13,深水涉,N.A.,16,31,36,131,36,7
28/10/2018,14,深水涉,N.A.,16,64,76,109,34,15
28/10/2018,15,深水涉,N.A.,20,46,53,145,41,12
28/10/2018,16,深水涉,N.A.,27,55,60,146,52,14
28/10/2018,17,深水涉,N.A.,31,61,65,147,60,18
28/10/2018,18,深水涉,N.A.,28,75,78,121,62,24
28/10/2018,19,深水涉,N.A.,23,107,111,64,53,27
28/10/2018,20,深水涉,N.A.,27,123,128,36,51,24
28/10/2018,21,深水涉,N.A.,29,141,161,18,52,22
28/10/2018,22,深水涉,N.A.,35,154,211,3,56,25
28/10/2018,23,深水涉,N.A.,38,151,236,3,62,19
28/10/2018,24,深水涉,N.A.,37,129,201,7,62,13
29/10/2018,1,深水涉,N.A.,32,97,111,24,56,8
29/10/2018,2,深水涉,N.A.,19,63,66,51,41,10
29/10/2018,3,深水涉,N.A.,20,44,46,66,38,10
29/10/2018,4,深水涉,N.A.,27,26,28,89,43,13
29/10/2018,5,深水涉,N.A.,28,23,26,94,45,9
29/10/2018,6,深水涉,N.A.,24,24,27,97,42,9
29/10/2018,7,深水涉,N.A.,18,35,40,86,38,8
29/10/2018,8,深水涉,N.A.,16,48,58,76,37,8
29/10/2018,9,深水涉,N.A.,11,63,88,61,34,8
29/10/2018,10,深水涉,N.A.,12,51,69,76,35,9
29/10/2018,11,深水涉,N.A.,14,N.A.,N.A.,N.A.,34,N.A.
29/10/2018,12,深水涉,N.A.,15,N.A.,N.A.,N.A.,35,N.A.
29/10/2018,13,深水涉,N.A.,16,59,78,95,35,4
29/10/2018,14,深水涉,N.A.,12,61,77,106,24,3
29/10/2018,15,深水涉,N.A.,12,65,78,112,25,2
29/10/2018,16,深水涉,N.A.,11,77,93,111,28,2
29/10/2018,17,深水涉,N.A.,14,89,101,85,35,7
29/10/2018,18,深水涉,N.A.,19,123,139,50,45,13
29/10/2018,19,深水涉,N.A.,22,85,97,62,54,3
29/10/2018,20,深水涉,N.A.,22,84,95,60,54,2
29/10/2018,21,深水涉,N.A.,16,71,78,70,45,3
29/10/2018,22,深水涉,N.A.,19,66,74,68,45,3
29/10/2018,23,深水涉,N.A.,23,60,66,70,46,5
29/10/2018,24,深水涉,N.A.,22,53,57,75,42,7
30/10/2018,1,深水涉,N.A.,20,25,28,103,38,7
30/10/2018,2,深水涉,N.A.,17,25,27,101,38,6
30/10/2018,3,深水涉,N.A.,18,24,26,103,38,5
30/10/2018,4,深水涉,N.A.,18,23,25,104,36,8
30/10/2018,5,深水涉,N.A.,19,22,24,107,35,6
30/10/2018,6,深水涉,N.A.,20,19,21,108,38,7
30/10/2018,7,深水涉,N.A.,18,34,40,94,40,6
30/10/2018,8,深水涉,N.A.,16,49,62,79,40,5
30/10/2018,9,深水涉,N.A.,13,62,82,71,33,3
30/10/2018,10,深水涉,N.A.,17,65,90,72,32,3
30/10/2018,11,深水涉,N.A.,16,N.A.,N.A.,N.A.,35,N.A.
30/10/2018,12,深水涉,N.A.,17,N.A.,N.A.,N.A.,43,N.A.
30/10/2018,13,深水涉,N.A.,14,N.A.,N.A.,N.A.,43,N.A.
30/10/2018,14,深水涉,N.A.,11,N.A.,N.A.,N.A.,36,N.A.
30/10/2018,15,深水涉,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
30/10/2018,16,深水涉,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
30/10/2018,17,深水涉,N.A.,N.A.,92,115,88,N.A.,3
30/10/2018,18,深水涉,N.A.,N.A.,93,107,84,N.A.,3
30/10/2018,19,深水涉,N.A.,20,72,78,90,45,3
30/10/2018,20,深水涉,N.A.,24,81,91,73,47,3
30/10/2018,21,深水涉,N.A.,28,90,105,61,47,3
30/10/2018,22,深水涉,N.A.,28,70,80,72,45,5
30/10/2018,23,深水涉,N.A.,28,51,57,90,48,5
30/10/2018,24,深水涉,N.A.,25,47,53,95,44,5
31/10/2018,1,深水涉,N.A.,24,37,40,98,45,6
31/10/2018,2,深水涉,N.A.,21,24,27,112,51,8
31/10/2018,3,深水涉,N.A.,22,20,22,114,54,9
31/10/2018,4,深水涉,N.A.,26,15,17,113,57,11
31/10/2018,5,深水涉,N.A.,28,17,18,110,53,7
31/10/2018,6,深水涉,N.A.,25,21,23,105,47,6
31/10/2018,7,深水涉,N.A.,22,37,41,91,45,6
31/10/2018,8,深水涉,N.A.,20,77,101,57,42,5
31/10/2018,9,深水涉,N.A.,20,87,114,51,40,5
31/10/2018,10,深水涉,N.A.,25,76,97,65,44,5
31/10/2018,11,深水涉,N.A.,27,N.A.,N.A.,N.A.,46,N.A.
31/10/2018,12,深水涉,N.A.,24,N.A.,N.A.,N.A.,46,N.A.
31/10/2018,13,深水涉,N.A.,20,N.A.,N.A.,N.A.,48,N.A.
31/10/2018,14,深水涉,N.A.,21,N.A.,N.A.,N.A.,51,N.A.
31/10/2018,15,深水涉,N.A.,25,56,69,112,56,4
31/10/2018,16,深水涉,N.A.,23,64,76,95,53,4
31/10/2018,17,深水涉,N.A.,24,70,82,89,50,3
31/10/2018,18,深水涉,N.A.,22,53,58,100,46,3
31/10/2018,19,深水涉,N.A.,19,74,86,79,48,3
31/10/2018,20,深水涉,N.A.,24,60,70,87,54,3
31/10/2018,21,深水涉,N.A.,25,56,63,86,56,3
31/10/2018,22,深水涉,N.A.,26,44,48,97,54,4
31/10/2018,23,深水涉,N.A.,25,40,45,99,42,3
31/10/2018,24,深水涉,N.A.,22,46,51,94,37,3
1/11/2018,1,深水涉,N.A.,19,30,33,105,40,3
1/11/2018,2,深水涉,N.A.,15,21,23,109,37,4
1/11/2018,3,深水涉,N.A.,14,16,19,111,36,5
1/11/2018,4,深水涉,N.A.,17,17,19,108,42,9
1/11/2018,5,深水涉,N.A.,19,21,22,106,45,5
1/11/2018,6,深水涉,N.A.,22,26,29,99,37,5
1/11/2018,7,深水涉,N.A.,23,43,48,84,34,5
1/11/2018,8,深水涉,N.A.,22,62,74,69,38,5
1/11/2018,9,深水涉,N.A.,25,61,78,75,39,5
1/11/2018,10,深水涉,N.A.,24,55,71,N.A.,35,4
1/11/2018,11,深水涉,N.A.,22,53,66,N.A.,34,5
1/11/2018,12,深水涉,N.A.,24,58,69,N.A.,44,4
1/11/2018,13,深水涉,N.A.,21,44,52,N.A.,53,4
1/11/2018,14,深水涉,N.A.,19,48,57,127,54,4
1/11/2018,15,深水涉,N.A.,20,46,54,121,51,3
1/11/2018,16,深水涉,N.A.,24,55,64,97,51,3
1/11/2018,17,深水涉,N.A.,27,59,68,91,54,3
1/11/2018,18,深水涉,N.A.,25,56,64,79,55,3
1/11/2018,19,深水涉,N.A.,30,56,65,76,56,2
1/11/2018,20,深水涉,N.A.,29,34,38,91,55,1
1/11/2018,21,深水涉,N.A.,29,27,30,95,52,2
1/11/2018,22,深水涉,N.A.,27,27,29,92,46,1
1/11/2018,23,深水涉,N.A.,29,37,42,79,44,0
1/11/2018,24,深水涉,N.A.,30,34,38,80,38,1
2/11/2018,1,深水涉,N.A.,29,25,27,91,36,1
2/11/2018,2,深水涉,N.A.,29,22,23,96,37,2
2/11/2018,3,深水涉,N.A.,31,17,19,99,39,2
2/11/2018,4,深水涉,N.A.,31,18,20,88,38,4
2/11/2018,5,深水涉,N.A.,32,16,18,88,37,1
2/11/2018,6,深水涉,N.A.,29,17,19,85,33,1
2/11/2018,7,深水涉,N.A.,29,35,41,66,28,1
2/11/2018,8,深水涉,N.A.,29,44,53,56,31,1
2/11/2018,9,深水涉,N.A.,27,63,91,39,30,1
2/11/2018,10,深水涉,N.A.,31,60,84,40,33,1
2/11/2018,11,深水涉,N.A.,28,55,79,47,37,0
2/11/2018,12,深水涉,N.A.,23,46,64,62,34,0
2/11/2018,13,深水涉,N.A.,22,45,58,71,29,0
2/11/2018,14,深水涉,N.A.,23,46,56,92,30,0
2/11/2018,15,深水涉,N.A.,30,50,56,95,40,0
2/11/2018,16,深水涉,N.A.,34,55,63,83,53,0
