日期,小时,监测站,CO,FSP,NO2,NOX,O3,RSP,SO2
29/12/2018,3,观塘,N.A.,15,17,21,20,22,7
29/12/2018,4,观塘,N.A.,14,13,16,22,20,7
29/12/2018,5,观塘,N.A.,13,14,17,21,22,6
29/12/2018,6,观塘,N.A.,11,19,27,17,12,7
29/12/2018,7,观塘,N.A.,11,24,46,13,12,9
29/12/2018,8,观塘,N.A.,10,31,67,11,18,8
29/12/2018,9,观塘,N.A.,11,28,66,16,17,8
29/12/2018,10,观塘,N.A.,14,27,70,17,28,8
29/12/2018,11,观塘,N.A.,14,29,70,21,32,7
29/12/2018,12,观塘,N.A.,18,35,75,27,35,6
29/12/2018,13,观塘,N.A.,15,42,83,31,36,4
29/12/2018,14,观塘,N.A.,13,47,88,34,36,3
29/12/2018,15,观塘,N.A.,10,54,99,35,39,4
29/12/2018,16,观塘,N.A.,28,57,111,24,46,4
29/12/2018,17,观塘,N.A.,20,49,97,18,53,4
29/12/2018,18,观塘,N.A.,21,45,89,11,38,4
29/12/2018,19,观塘,N.A.,21,42,81,11,44,5
29/12/2018,20,观塘,N.A.,17,46,96,9,39,4
29/12/2018,21,观塘,N.A.,16,35,62,17,39,5
29/12/2018,22,观塘,N.A.,18,26,38,27,34,3
29/12/2018,23,观塘,N.A.,29,33,52,29,47,5
29/12/2018,24,观塘,N.A.,26,29,42,30,57,4
30/12/2018,1,观塘,N.A.,28,26,37,29,69,5
30/12/2018,2,观塘,N.A.,28,19,24,31,65,5
30/12/2018,3,观塘,N.A.,31,19,23,26,47,5
30/12/2018,4,观塘,N.A.,35,18,21,19,53,6
30/12/2018,5,观塘,N.A.,36,19,25,19,45,5
30/12/2018,6,观塘,N.A.,32,25,43,12,45,6
30/12/2018,7,观塘,N.A.,36,31,62,11,51,6
30/12/2018,8,观塘,N.A.,40,28,53,12,48,6
30/12/2018,9,观塘,N.A.,40,34,76,10,56,5
30/12/2018,10,观塘,N.A.,29,33,72,13,54,6
30/12/2018,11,观塘,N.A.,35,31,71,17,44,5
30/12/2018,12,观塘,N.A.,28,27,52,32,44,5
30/12/2018,13,观塘,N.A.,22,40,72,33,39,3
30/12/2018,14,观塘,N.A.,23,41,76,35,35,4
30/12/2018,15,观塘,N.A.,21,42,74,36,43,4
30/12/2018,16,观塘,N.A.,29,52,90,30,46,5
30/12/2018,17,观塘,N.A.,26,49,80,29,47,5
30/12/2018,18,观塘,N.A.,32,65,115,11,51,5
30/12/2018,19,观塘,N.A.,38,58,104,14,73,7
30/12/2018,20,观塘,N.A.,36,47,73,17,60,6
30/12/2018,21,观塘,N.A.,35,55,99,11,57,6
30/12/2018,22,观塘,N.A.,33,47,87,17,61,7
30/12/2018,23,观塘,N.A.,36,45,80,16,50,6
30/12/2018,24,观塘,N.A.,30,39,61,18,47,5
31/12/2018,1,观塘,N.A.,25,42,65,14,43,4
31/12/2018,2,观塘,N.A.,26,29,38,27,46,3
31/12/2018,3,观塘,N.A.,24,30,37,21,34,4
31/12/2018,4,观塘,N.A.,29,31,39,19,42,7
31/12/2018,5,观塘,N.A.,27,29,36,18,41,4
31/12/2018,6,观塘,N.A.,27,35,51,12,39,5
31/12/2018,7,观塘,N.A.,31,50,121,8,43,4
31/12/2018,8,观塘,N.A.,N.A.,52,128,9,46,5
31/12/2018,9,观塘,N.A.,N.A.,52,145,9,45,4
31/12/2018,10,观塘,N.A.,26,60,192,6,46,4
31/12/2018,11,观塘,N.A.,34,63,188,8,51,5
31/12/2018,12,观塘,N.A.,32,64,190,10,45,7
31/12/2018,13,观塘,N.A.,30,56,142,15,59,6
31/12/2018,14,观塘,N.A.,35,63,141,18,61,6
31/12/2018,15,观塘,N.A.,36,68,145,17,57,10
31/12/2018,16,观塘,N.A.,28,77,173,12,51,5
31/12/2018,17,观塘,N.A.,33,75,166,11,77,5
31/12/2018,18,观塘,N.A.,37,82,212,4,66,5
31/12/2018,19,观塘,N.A.,29,69,168,3,65,6
31/12/2018,20,观塘,N.A.,35,70,178,2,53,5
31/12/2018,21,观塘,N.A.,30,68,178,2,55,5
31/12/2018,22,观塘,N.A.,32,61,143,2,53,6
31/12/2018,23,观塘,N.A.,27,59,132,1,41,7
31/12/2018,24,观塘,N.A.,26,60,148,1,31,5
1/1/2019,1,观塘,N.A.,21,54,118,1,38,4
1/1/2019,2,观塘,N.A.,25,45,89,2,31,5
1/1/2019,3,观塘,N.A.,23,37,62,5,31,3
1/1/2019,4,观塘,N.A.,25,32,47,8,31,4
1/1/2019,5,观塘,N.A.,22,29,41,9,38,3
1/1/2019,6,观塘,N.A.,24,31,57,8,34,4
1/1/2019,7,观塘,N.A.,24,43,115,2,28,6
1/1/2019,8,观塘,N.A.,26,40,102,5,35,6
1/1/2019,9,观塘,N.A.,22,31,71,12,34,4
1/1/2019,10,观塘,N.A.,22,40,105,9,30,4
1/1/2019,11,观塘,N.A.,22,42,103,12,39,4
1/1/2019,12,观塘,N.A.,21,46,115,12,39,4
1/1/2019,13,观塘,N.A.,23,46,106,15,37,5
1/1/2019,14,观塘,N.A.,26,42,77,34,42,4
1/1/2019,15,观塘,N.A.,15,54,111,24,38,5
1/1/2019,16,观塘,N.A.,25,66,137,11,45,8
1/1/2019,17,观塘,N.A.,30,61,112,15,64,8
1/1/2019,18,观塘,N.A.,30,52,77,22,49,8
1/1/2019,19,观塘,N.A.,30,69,125,5,45,7
1/1/2019,20,观塘,N.A.,31,68,119,6,59,5
1/1/2019,21,观塘,N.A.,33,67,126,4,63,7
1/1/2019,22,观塘,N.A.,33,64,100,6,70,6
1/1/2019,23,观塘,N.A.,27,62,107,5,45,7
1/1/2019,24,观塘,N.A.,28,63,127,4,53,6
2/1/2019,1,观塘,N.A.,24,56,104,3,46,5
2/1/2019,2,观塘,N.A.,26,43,58,10,54,4
2/1/2019,3,观塘,N.A.,22,37,50,12,37,5
2/1/2019,4,观塘,N.A.,18,28,33,21,35,10
2/1/2019,5,观塘,N.A.,19,26,32,22,30,5
2/1/2019,6,观塘,N.A.,11,28,41,20,28,6
2/1/2019,7,观塘,N.A.,16,54,137,4,37,7
2/1/2019,8,观塘,N.A.,21,64,177,5,43,6
2/1/2019,9,观塘,N.A.,22,61,192,7,29,7
2/1/2019,10,观塘,N.A.,21,61,192,3,32,6
2/1/2019,11,观塘,N.A.,28,60,194,4,52,5
2/1/2019,12,观塘,N.A.,24,62,205,4,61,5
2/1/2019,13,观塘,N.A.,28,59,168,7,42,5
2/1/2019,14,观塘,N.A.,24,63,157,10,47,11
2/1/2019,15,观塘,N.A.,30,71,154,12,62,11
2/1/2019,16,观塘,N.A.,N.A.,68,126,15,69,3
2/1/2019,17,观塘,N.A.,N.A.,77,150,N.A.,78,2
2/1/2019,18,观塘,N.A.,30,87,192,N.A.,73,5
2/1/2019,19,观塘,N.A.,26,94,242,N.A.,78,8
2/1/2019,20,观塘,N.A.,32,80,187,5,67,4
2/1/2019,21,观塘,N.A.,25,60,107,8,70,7
2/1/2019,22,观塘,N.A.,24,51,85,11,48,6
2/1/2019,23,观塘,N.A.,21,44,69,17,28,2
2/1/2019,24,观塘,N.A.,16,45,73,16,35,4
3/1/2019,1,观塘,N.A.,19,35,51,24,24,5
3/1/2019,2,观塘,N.A.,12,22,28,36,13,4
3/1/2019,3,观塘,N.A.,17,21,26,35,24,4
3/1/2019,4,观塘,N.A.,15,20,25,33,22,4
3/1/2019,5,观塘,N.A.,16,30,37,20,27,4
3/1/2019,6,观塘,N.A.,18,36,52,15,22,5
3/1/2019,7,观塘,N.A.,9,58,147,2,20,4
3/1/2019,8,观塘,N.A.,17,53,120,8,25,3
3/1/2019,9,观塘,N.A.,14,52,114,8,22,3
3/1/2019,10,观塘,N.A.,12,55,139,9,27,4
3/1/2019,11,观塘,N.A.,19,46,102,12,32,4
3/1/2019,12,观塘,N.A.,14,54,130,12,29,4
3/1/2019,13,观塘,N.A.,14,48,94,21,29,3
3/1/2019,14,观塘,N.A.,11,47,87,28,21,4
3/1/2019,15,观塘,N.A.,9,61,127,20,15,3
3/1/2019,16,观塘,N.A.,12,66,136,17,26,3
3/1/2019,17,观塘,N.A.,13,71,146,16,22,4
3/1/2019,18,观塘,N.A.,14,60,101,20,32,4
3/1/2019,19,观塘,N.A.,11,56,93,19,20,4
3/1/2019,20,观塘,N.A.,9,45,69,22,20,5
3/1/2019,21,观塘,N.A.,12,30,38,31,22,6
3/1/2019,22,观塘,N.A.,14,31,41,29,20,6
3/1/2019,23,观塘,N.A.,17,28,35,27,30,4
3/1/2019,24,观塘,N.A.,18,28,34,25,31,2
4/1/2019,1,观塘,N.A.,16,22,25,31,33,3
4/1/2019,2,观塘,N.A.,17,17,19,36,26,3
4/1/2019,3,观塘,N.A.,17,18,20,33,28,5
4/1/2019,4,观塘,N.A.,19,15,16,35,31,8
4/1/2019,5,观塘,N.A.,16,17,19,33,29,5
4/1/2019,6,观塘,N.A.,14,17,19,36,25,5
4/1/2019,7,观塘,N.A.,14,28,35,27,28,5
4/1/2019,8,观塘,N.A.,16,33,48,23,40,4
4/1/2019,9,观塘,N.A.,16,34,55,22,35,4
4/1/2019,10,观塘,N.A.,20,33,59,23,30,6
4/1/2019,11,观塘,N.A.,20,32,53,30,35,8
4/1/2019,12,观塘,N.A.,20,30,45,41,33,8
4/1/2019,13,观塘,N.A.,20,34,48,50,37,7
4/1/2019,14,观塘,N.A.,15,26,33,72,25,6
4/1/2019,15,观塘,N.A.,14,46,71,60,18,6
4/1/2019,16,观塘,N.A.,13,56,76,53,27,5
4/1/2019,17,观塘,N.A.,14,65,87,44,25,4
4/1/2019,18,观塘,N.A.,14,73,85,50,29,5
4/1/2019,19,观塘,N.A.,16,119,171,13,32,7
4/1/2019,20,观塘,N.A.,29,79,96,42,55,6
4/1/2019,21,观塘,N.A.,26,61,70,50,46,6
4/1/2019,22,观塘,N.A.,25,56,62,41,36,6
4/1/2019,23,观塘,N.A.,23,91,141,8,34,5
4/1/2019,24,观塘,N.A.,24,104,218,1,42,6
5/1/2019,1,观塘,N.A.,39,100,220,1,60,9
5/1/2019,2,观塘,N.A.,31,73,108,3,58,6
5/1/2019,3,观塘,N.A.,28,56,75,7,44,6
5/1/2019,4,观塘,N.A.,26,48,64,11,49,5
5/1/2019,5,观塘,N.A.,26,49,73,9,44,5
5/1/2019,6,观塘,N.A.,25,62,117,1,53,6
5/1/2019,7,观塘,N.A.,21,83,283,1,53,8
5/1/2019,8,观塘,N.A.,34,96,358,1,60,5
5/1/2019,9,观塘,N.A.,36,101,392,2,60,6
5/1/2019,10,观塘,N.A.,44,106,464,2,76,9
5/1/2019,11,观塘,N.A.,55,119,567,2,88,11
5/1/2019,12,观塘,N.A.,63,130,576,2,107,13
5/1/2019,13,观塘,N.A.,66,142,552,2,104,11
5/1/2019,14,观塘,N.A.,61,145,548,2,93,12
5/1/2019,15,观塘,N.A.,59,116,345,3,91,9
5/1/2019,16,观塘,N.A.,44,122,350,3,75,9
5/1/2019,17,观塘,N.A.,52,152,527,2,88,15
5/1/2019,18,观塘,N.A.,92,159,539,2,144,16
5/1/2019,19,观塘,N.A.,97,148,534,2,150,17
5/1/2019,20,观塘,N.A.,85,132,475,2,147,16
5/1/2019,21,观塘,N.A.,84,129,465,2,141,14
5/1/2019,22,观塘,N.A.,81,130,487,2,144,13
5/1/2019,23,观塘,N.A.,85,120,475,1,143,12
5/1/2019,24,观塘,N.A.,79,93,379,0,134,12
6/1/2019,1,观塘,N.A.,70,80,332,1,137,11
6/1/2019,2,观塘,N.A.,73,63,273,0,144,11
6/1/2019,3,观塘,N.A.,57,52,244,0,116,10
6/1/2019,4,观塘,N.A.,60,44,196,1,111,12
6/1/2019,5,观塘,N.A.,57,39,177,1,115,9
6/1/2019,6,观塘,N.A.,47,39,137,0,93,8
6/1/2019,7,观塘,N.A.,27,42,147,0,53,8
6/1/2019,8,观塘,N.A.,17,35,87,1,31,6
6/1/2019,9,观塘,N.A.,15,35,88,2,22,5
6/1/2019,10,观塘,N.A.,16,33,83,4,21,6
6/1/2019,11,观塘,N.A.,11,28,61,10,22,6
6/1/2019,12,观塘,N.A.,9,30,62,11,15,6
6/1/2019,13,观塘,N.A.,7,29,58,10,20,6
6/1/2019,14,观塘,N.A.,6,31,65,11,19,6
6/1/2019,15,观塘,N.A.,8,28,48,18,17,5
6/1/2019,16,观塘,N.A.,11,30,50,23,19,6
6/1/2019,17,观塘,N.A.,16,26,36,29,21,6
6/1/2019,18,观塘,N.A.,10,29,38,25,16,7
6/1/2019,19,观塘,N.A.,9,31,46,22,17,4
6/1/2019,20,观塘,N.A.,10,29,39,21,20,3
6/1/2019,21,观塘,N.A.,12,27,35,20,29,4
6/1/2019,22,观塘,N.A.,13,30,41,15,35,5
6/1/2019,23,观塘,N.A.,13,30,40,16,43,6
6/1/2019,24,观塘,N.A.,18,29,34,47,43,5
7/1/2019,1,观塘,N.A.,11,23,25,64,26,7
7/1/2019,2,观塘,N.A.,11,17,18,64,31,7
7/1/2019,3,观塘,N.A.,11,15,16,58,36,7
7/1/2019,4,观塘,N.A.,17,14,14,56,41,6
7/1/2019,5,观塘,N.A.,17,13,14,55,30,7
7/1/2019,6,观塘,N.A.,18,15,17,55,38,7
7/1/2019,7,观塘,N.A.,12,27,32,45,31,8
7/1/2019,8,观塘,N.A.,12,38,50,32,28,6
7/1/2019,9,观塘,N.A.,13,36,50,30,30,8
7/1/2019,10,观塘,N.A.,20,33,48,32,45,6
7/1/2019,11,观塘,N.A.,20,29,39,42,39,6
7/1/2019,12,观塘,N.A.,18,24,31,57,41,5
7/1/2019,13,观塘,N.A.,16,25,32,67,35,8
7/1/2019,14,观塘,N.A.,23,35,46,68,35,8
7/1/2019,15,观塘,N.A.,20,40,50,65,38,9
7/1/2019,16,观塘,N.A.,16,49,59,55,33,8
7/1/2019,17,观塘,N.A.,22,56,68,46,41,8
7/1/2019,18,观塘,N.A.,25,62,74,39,43,7
7/1/2019,19,观塘,N.A.,25,73,90,25,48,7
7/1/2019,20,观塘,N.A.,24,87,123,13,40,6
7/1/2019,21,观塘,N.A.,29,63,74,26,51,5
7/1/2019,22,观塘,N.A.,26,48,55,38,45,5
7/1/2019,23,观塘,N.A.,27,46,54,38,44,5
7/1/2019,24,观塘,N.A.,26,35,40,44,46,6
8/1/2019,1,观塘,N.A.,22,37,43,38,50,6
8/1/2019,2,观塘,N.A.,24,38,43,28,44,5
8/1/2019,3,观塘,N.A.,25,48,55,14,51,4
8/1/2019,4,观塘,N.A.,32,42,48,16,48,10
8/1/2019,5,观塘,N.A.,31,50,62,6,50,6
8/1/2019,6,观塘,N.A.,36,52,92,3,53,7
8/1/2019,7,观塘,N.A.,29,63,147,1,49,6
8/1/2019,8,观塘,N.A.,33,62,132,1,48,8
8/1/2019,9,观塘,N.A.,29,64,169,2,50,9
8/1/2019,10,观塘,N.A.,35,54,131,4,55,6
8/1/2019,11,观塘,N.A.,33,43,88,12,49,8
8/1/2019,12,观塘,N.A.,35,39,73,22,50,7
8/1/2019,13,观塘,N.A.,35,44,71,31,53,6
8/1/2019,14,观塘,N.A.,40,38,54,42,54,7
8/1/2019,15,观塘,N.A.,41,45,66,35,52,7
8/1/2019,16,观塘,N.A.,38,52,82,32,63,7
8/1/2019,17,观塘,N.A.,38,55,76,28,66,6
8/1/2019,18,观塘,N.A.,40,64,85,19,63,6
8/1/2019,19,观塘,N.A.,37,73,104,9,66,6
8/1/2019,20,观塘,N.A.,39,57,71,27,73,6
8/1/2019,21,观塘,N.A.,41,39,44,45,65,7
8/1/2019,22,观塘,N.A.,40,42,52,36,54,8
8/1/2019,23,观塘,N.A.,35,53,83,13,59,7
8/1/2019,24,观塘,N.A.,29,46,72,12,56,6
9/1/2019,1,观塘,N.A.,25,37,53,N.A.,56,6
9/1/2019,2,观塘,N.A.,27,34,42,19,51,6
9/1/2019,3,观塘,N.A.,23,29,36,19,57,6
9/1/2019,4,观塘,N.A.,25,26,30,20,59,7
9/1/2019,5,观塘,N.A.,22,25,27,20,57,7
9/1/2019,6,观塘,N.A.,25,24,30,24,61,7
9/1/2019,7,观塘,N.A.,21,28,37,26,43,5
9/1/2019,8,观塘,N.A.,18,39,64,18,27,6
9/1/2019,9,观塘,N.A.,19,49,118,5,35,7
9/1/2019,10,观塘,N.A.,27,41,91,9,68,7
9/1/2019,11,观塘,N.A.,31,34,63,16,65,8
9/1/2019,12,观塘,N.A.,28,30,50,25,57,5
9/1/2019,13,观塘,N.A.,32,26,38,34,65,8
9/1/2019,14,观塘,N.A.,29,30,40,51,63,8
9/1/2019,15,观塘,N.A.,17,30,37,71,47,8
9/1/2019,16,观塘,N.A.,18,33,40,76,33,7
9/1/2019,17,观塘,N.A.,19,N.A.,N.A.,N.A.,43,N.A.
9/1/2019,18,观塘,N.A.,18,N.A.,N.A.,N.A.,41,N.A.
9/1/2019,19,观塘,N.A.,19,47,56,N.A.,37,4
9/1/2019,20,观塘,N.A.,18,52,64,N.A.,37,2
9/1/2019,21,观塘,N.A.,14,33,37,81,39,3
9/1/2019,22,观塘,N.A.,18,32,36,81,45,3
9/1/2019,23,观塘,N.A.,22,28,30,83,38,3
9/1/2019,24,观塘,N.A.,22,28,31,80,37,3
10/1/2019,1,观塘,N.A.,24,N.A.,N.A.,N.A.,41,N.A.
10/1/2019,2,观塘,N.A.,16,17,18,83,38,4
10/1/2019,3,观塘,N.A.,23,13,14,82,43,4
10/1/2019,4,观塘,N.A.,18,13,14,75,41,4
10/1/2019,5,观塘,N.A.,25,14,15,68,42,4
10/1/2019,6,观塘,N.A.,25,22,26,56,47,4
10/1/2019,7,观塘,N.A.,26,35,41,44,44,4
10/1/2019,8,观塘,N.A.,24,53,73,31,43,4
10/1/2019,9,观塘,N.A.,29,47,64,36,47,5
10/1/2019,10,观塘,N.A.,25,41,59,42,48,4
10/1/2019,11,观塘,N.A.,28,44,63,43,52,5
10/1/2019,12,观塘,N.A.,25,46,66,56,50,5
10/1/2019,13,观塘,N.A.,22,38,50,68,42,4
10/1/2019,14,观塘,N.A.,22,44,60,58,33,5
10/1/2019,15,观塘,N.A.,22,37,46,70,29,4
10/1/2019,16,观塘,N.A.,21,47,59,64,31,4
10/1/2019,17,观塘,N.A.,21,41,49,62,37,3
10/1/2019,18,观塘,N.A.,17,40,49,59,31,2
10/1/2019,19,观塘,N.A.,15,72,98,32,28,3
10/1/2019,20,观塘,N.A.,23,74,103,30,33,2
10/1/2019,21,观塘,N.A.,28,72,101,29,42,3
10/1/2019,22,观塘,N.A.,20,66,87,31,42,4
10/1/2019,23,观塘,N.A.,30,52,57,43,46,4
10/1/2019,24,观塘,N.A.,30,68,79,33,57,4
11/1/2019,1,观塘,N.A.,36,71,85,25,57,3
11/1/2019,2,观塘,N.A.,36,61,68,27,56,2
11/1/2019,3,观塘,N.A.,29,34,37,59,51,3
11/1/2019,4,观塘,N.A.,36,23,25,80,51,3
11/1/2019,5,观塘,N.A.,28,22,23,73,48,4
11/1/2019,6,观塘,N.A.,31,20,20,70,39,4
11/1/2019,7,观塘,N.A.,22,38,43,43,41,4
11/1/2019,8,观塘,N.A.,26,45,55,33,40,6
11/1/2019,9,观塘,N.A.,33,52,70,35,42,7
11/1/2019,10,观塘,N.A.,32,53,76,37,39,5
11/1/2019,11,观塘,N.A.,38,62,93,30,48,6
11/1/2019,12,观塘,N.A.,32,79,143,18,59,5
11/1/2019,13,观塘,N.A.,38,42,62,54,69,3
11/1/2019,14,观塘,N.A.,25,68,104,34,41,5
11/1/2019,15,观塘,N.A.,31,69,102,35,54,5
11/1/2019,16,观塘,N.A.,35,67,94,43,57,4
11/1/2019,17,观塘,N.A.,20,74,105,30,40,2
11/1/2019,18,观塘,N.A.,17,81,117,22,41,3
11/1/2019,19,观塘,N.A.,18,79,106,23,37,4
11/1/2019,20,观塘,N.A.,22,68,90,30,38,4
11/1/2019,21,观塘,N.A.,19,65,78,31,31,3
11/1/2019,22,观塘,N.A.,25,80,105,12,38,4
11/1/2019,23,观塘,N.A.,22,55,67,31,39,4
11/1/2019,24,观塘,N.A.,19,58,73,23,26,4
12/1/2019,1,观塘,N.A.,20,63,86,20,27,5
12/1/2019,2,观塘,N.A.,18,63,78,13,30,2
12/1/2019,3,观塘,N.A.,24,61,79,15,34,1
12/1/2019,4,观塘,N.A.,24,34,38,36,31,6
12/1/2019,5,观塘,N.A.,25,26,29,50,31,3
12/1/2019,6,观塘,N.A.,27,32,37,41,28,3
12/1/2019,7,观塘,N.A.,28,70,112,3,38,6
12/1/2019,8,观塘,N.A.,28,92,225,2,41,5
12/1/2019,9,观塘,N.A.,33,115,418,3,49,9
12/1/2019,10,观塘,N.A.,57,135,513,3,93,12
12/1/2019,11,观塘,N.A.,79,151,467,4,139,12
12/1/2019,12,观塘,N.A.,80,165,428,5,136,10
12/1/2019,13,观塘,N.A.,84,154,261,21,134,7
12/1/2019,14,观塘,N.A.,63,176,371,10,107,13
12/1/2019,15,观塘,N.A.,89,192,381,8,140,17
12/1/2019,16,观塘,N.A.,94,206,404,6,153,20
12/1/2019,17,观塘,N.A.,102,205,418,4,171,18
12/1/2019,18,观塘,N.A.,102,210,380,3,170,14
12/1/2019,19,观塘,N.A.,101,216,399,2,169,13
12/1/2019,20,观塘,N.A.,100,205,327,1,166,11
12/1/2019,21,观塘,N.A.,91,202,379,2,142,12
12/1/2019,22,观塘,N.A.,93,150,231,18,142,9
12/1/2019,23,观塘,N.A.,78,96,111,31,111,8
12/1/2019,24,观塘,N.A.,64,45,50,84,85,6
13/1/2019,1,观塘,N.A.,43,20,21,93,49,5
13/1/2019,2,观塘,N.A.,16,13,14,104,14,6
13/1/2019,3,观塘,N.A.,12,10,11,81,18,5
13/1/2019,4,观塘,N.A.,12,11,12,61,14,4
13/1/2019,5,观塘,N.A.,12,12,13,54,19,3
13/1/2019,6,观塘,N.A.,14,17,18,42,23,4
13/1/2019,7,观塘,N.A.,12,26,31,39,26,3
13/1/2019,8,观塘,N.A.,12,28,34,32,26,2
13/1/2019,9,观塘,N.A.,18,32,41,25,31,2
13/1/2019,10,观塘,N.A.,18,31,41,27,34,3
13/1/2019,11,观塘,N.A.,16,30,41,26,39,2
13/1/2019,12,观塘,N.A.,18,30,42,31,46,4
13/1/2019,13,观塘,N.A.,21,31,42,36,41,5
13/1/2019,14,观塘,N.A.,25,32,39,44,44,5
13/1/2019,15,观塘,N.A.,27,27,32,60,47,4
13/1/2019,16,观塘,N.A.,29,37,46,56,47,4
13/1/2019,17,观塘,N.A.,33,43,56,54,46,4
13/1/2019,18,观塘,N.A.,26,48,56,47,49,3
13/1/2019,19,观塘,N.A.,30,50,60,48,44,4
13/1/2019,20,观塘,N.A.,34,41,48,61,51,4
13/1/2019,21,观塘,N.A.,31,32,36,66,40,3
13/1/2019,22,观塘,N.A.,29,29,32,69,43,5
13/1/2019,23,观塘,N.A.,29,34,40,62,38,3
13/1/2019,24,观塘,N.A.,31,28,32,68,36,3
14/1/2019,1,观塘,N.A.,25,20,21,75,39,4
14/1/2019,2,观塘,N.A.,23,14,15,85,31,3
14/1/2019,3,观塘,N.A.,24,14,15,78,33,4
14/1/2019,4,观塘,N.A.,26,13,13,66,31,6
14/1/2019,5,观塘,N.A.,23,14,15,62,43,5
14/1/2019,6,观塘,N.A.,21,20,22,50,37,4
14/1/2019,7,观塘,N.A.,22,30,37,36,42,5
14/1/2019,8,观塘,N.A.,24,38,50,28,45,5
14/1/2019,9,观塘,N.A.,29,42,62,25,50,5
14/1/2019,10,观塘,N.A.,38,43,62,25,59,4
14/1/2019,11,观塘,N.A.,41,36,52,33,66,3
14/1/2019,12,观塘,N.A.,33,39,53,37,62,3
14/1/2019,13,观塘,N.A.,31,42,57,49,62,5
14/1/2019,14,观塘,N.A.,34,46,61,56,57,4
14/1/2019,15,观塘,N.A.,35,50,62,65,55,6
14/1/2019,16,观塘,N.A.,37,45,53,76,57,4
14/1/2019,17,观塘,N.A.,36,62,76,62,51,5
14/1/2019,18,观塘,N.A.,32,57,66,66,54,5
14/1/2019,19,观塘,N.A.,31,53,61,77,48,5
14/1/2019,20,观塘,N.A.,35,48,53,79,49,4
14/1/2019,21,观塘,N.A.,27,43,51,72,48,5
14/1/2019,22,观塘,N.A.,19,38,45,71,35,5
14/1/2019,23,观塘,N.A.,16,31,34,76,38,5
14/1/2019,24,观塘,N.A.,16,27,30,73,37,4
15/1/2019,1,观塘,N.A.,16,21,23,83,33,3
15/1/2019,2,观塘,N.A.,16,19,21,86,27,3
15/1/2019,3,观塘,N.A.,14,16,16,89,21,4
15/1/2019,4,观塘,N.A.,21,14,15,86,31,3
15/1/2019,5,观塘,N.A.,20,13,13,85,29,3
15/1/2019,6,观塘,N.A.,24,16,17,78,34,3
15/1/2019,7,观塘,N.A.,18,36,41,56,28,3
15/1/2019,8,观塘,N.A.,26,62,81,34,35,3
15/1/2019,9,观塘,N.A.,30,73,105,26,41,4
15/1/2019,10,观塘,N.A.,30,69,98,23,43,4
15/1/2019,11,观塘,N.A.,25,69,122,25,40,4
15/1/2019,12,观塘,N.A.,26,74,135,22,40,4
15/1/2019,13,观塘,N.A.,22,76,123,36,33,3
15/1/2019,14,观塘,N.A.,21,78,126,43,25,3
15/1/2019,15,观塘,N.A.,23,101,147,28,32,5
15/1/2019,16,观塘,N.A.,N.A.,111,175,24,N.A.,5
15/1/2019,17,观塘,N.A.,N.A.,112,213,21,N.A.,4
15/1/2019,18,观塘,N.A.,N.A.,105,202,15,N.A.,4
15/1/2019,19,观塘,N.A.,32,85,131,19,50,3
15/1/2019,20,观塘,N.A.,31,68,111,19,45,4
15/1/2019,21,观塘,N.A.,32,53,80,23,45,3
15/1/2019,22,观塘,N.A.,24,54,88,18,34,3
15/1/2019,23,观塘,N.A.,19,46,75,20,36,4
15/1/2019,24,观塘,N.A.,19,40,60,21,33,3
16/1/2019,1,观塘,N.A.,18,38,61,22,24,4
16/1/2019,2,观塘,N.A.,14,26,34,28,25,3
16/1/2019,3,观塘,N.A.,16,21,27,28,26,3
16/1/2019,4,观塘,N.A.,21,22,26,25,25,5
16/1/2019,5,观塘,N.A.,15,20,24,23,24,3
16/1/2019,6,观塘,N.A.,17,21,27,21,22,4
16/1/2019,7,观塘,N.A.,16,32,63,12,22,4
16/1/2019,8,观塘,N.A.,13,49,126,6,19,7
16/1/2019,9,观塘,N.A.,15,54,145,6,28,7
16/1/2019,10,观塘,N.A.,18,53,139,11,37,4
16/1/2019,11,观塘,N.A.,16,50,121,19,45,4
16/1/2019,12,观塘,N.A.,22,51,98,28,46,5
16/1/2019,13,观塘,N.A.,19,51,94,29,34,3
16/1/2019,14,观塘,N.A.,17,54,90,42,30,3
16/1/2019,15,观塘,N.A.,16,68,106,29,40,4
16/1/2019,16,观塘,N.A.,25,92,161,17,54,4
16/1/2019,17,观塘,N.A.,27,93,151,19,64,5
16/1/2019,18,观塘,N.A.,32,84,136,18,88,6
16/1/2019,19,观塘,N.A.,36,81,148,9,79,7
16/1/2019,20,观塘,N.A.,37,69,121,11,65,6
16/1/2019,21,观塘,N.A.,37,54,93,17,69,7
16/1/2019,22,观塘,N.A.,28,43,73,24,48,4
16/1/2019,23,观塘,N.A.,23,37,55,25,35,4
16/1/2019,24,观塘,N.A.,16,44,67,21,34,3
17/1/2019,1,观塘,N.A.,15,33,41,33,24,2
17/1/2019,2,观塘,N.A.,10,34,40,26,20,3
17/1/2019,3,观塘,N.A.,12,27,32,33,17,5
17/1/2019,4,观塘,N.A.,13,15,17,41,17,4
17/1/2019,5,观塘,N.A.,16,23,28,26,24,4
17/1/2019,6,观塘,N.A.,17,31,46,16,28,5
17/1/2019,7,观塘,N.A.,20,48,103,8,34,4
17/1/2019,8,观塘,N.A.,15,63,154,5,22,4
